Time_ms,Ax,Ay,Az,Gx,Gy,Gz
0,0.55,-0.31,9.81,-0.05,0.03,-0.01
63,0.57,-0.28,9.87,-0.05,0.03,-0.01
126,0.59,-0.33,9.86,-0.05,0.03,-0.01
190,0.52,-0.28,9.82,-0.05,0.03,-0.01
253,0.57,-0.3,9.88,-0.06,0.04,-0.01
316,0.5,-0.28,9.88,-0.05,0.03,-0.01
379,0.56,-0.21,9.9,-0.05,0.03,-0.01
443,0.57,-0.27,9.88,-0.05,0.03,-0.01
506,0.47,-0.3,9.89,-0.05,0.03,-0.01
569,0.51,-0.24,9.88,-0.06,0.03,-0.01
632,0.56,-0.21,9.84,-0.06,0.03,-0.01
696,0.55,-0.35,9.9,-0.06,0.03,-0.01
759,0.59,-0.28,9.89,-0.05,0.04,-0.01
822,0.5,-0.3,9.91,-0.05,0.03,-0.01
885,0.52,-0.27,9.87,-0.06,0.03,-0.01
949,0.52,-0.34,9.81,-0.05,0.03,-0.01
1012,0.55,-0.32,9.89,-0.05,0.04,-0.01
1075,0.57,-0.26,9.91,-0.06,0.04,-0.01
1138,0.55,-0.25,9.86,-0.05,0.04,-0.01
1202,0.56,-0.19,9.83,-0.05,0.04,-0.01
1265,0.56,-0.32,9.95,-0.05,0.04,-0.01
1328,0.52,-0.23,9.84,-0.05,0.03,-0.01
1391,0.5,-0.22,9.9,-0.05,0.03,-0.01
1455,0.47,-0.29,9.85,-0.06,0.03,-0.01
1518,0.53,-0.29,9.84,-0.05,0.03,-0.01
1581,0.49,-0.25,9.96,-0.05,0.03,-0.01
1644,0.56,-0.24,9.83,-0.05,0.03,-0.01
1708,0.55,-0.28,9.84,-0.06,0.03,-0.0
1771,0.52,-0.31,9.89,-0.06,0.03,-0.01
1834,0.53,-0.35,9.96,-0.06,0.03,-0.01
1897,0.59,-0.26,9.84,-0.06,0.03,-0.01
1961,0.6,-0.35,9.86,-0.06,0.03,-0.01
2024,0.57,-0.31,9.8,-0.05,0.03,-0.01
2087,0.55,-0.3,9.87,-0.05,0.03,-0.01
2150,0.56,-0.32,9.98,-0.05,0.03,-0.01
2214,0.58,-0.33,9.84,-0.05,0.04,-0.01
2277,0.56,-0.27,9.8,-0.05,0.04,-0.01
2340,0.51,-0.26,9.82,-0.05,0.03,-0.01
2403,0.53,-0.29,9.83,-0.06,0.03,-0.01
2467,0.46,-0.23,9.87,-0.06,0.03,-0.01
2530,0.56,-0.3,9.86,-0.05,0.03,-0.01
2593,0.52,-0.31,9.83,-0.05,0.04,-0.01
2656,0.56,-0.2,9.86,-0.06,0.04,-0.01
2720,0.59,-0.27,9.79,-0.05,0.03,-0.01
2783,0.57,-0.26,9.84,-0.05,0.03,-0.01
2846,0.59,-0.27,9.86,-0.05,0.04,-0.01
2909,0.49,-0.31,9.85,-0.05,0.04,-0.01
2973,0.53,-0.28,9.82,-0.05,0.03,-0.01
3036,0.55,-0.26,9.98,-0.05,0.04,-0.01
3099,0.44,-0.34,9.87,-0.05,0.03,-0.01
3162,0.51,-0.27,9.86,-0.05,0.03,-0.01
3226,0.57,-0.3,9.86,-0.06,0.03,-0.01
3289,0.55,-0.34,9.85,-0.05,0.03,-0.01
3352,0.54,-0.32,9.91,-0.05,0.03,-0.01
3415,0.53,-0.29,9.87,-0.05,0.03,-0.01
3479,0.55,-0.35,9.93,-0.06,0.03,-0.01
3542,0.54,-0.28,9.85,-0.06,0.03,-0.0
3605,0.53,-0.31,9.94,-0.05,0.04,-0.01
3668,0.52,-0.29,9.82,-0.05,0.03,-0.01
3732,0.46,-0.26,9.92,-0.05,0.03,-0.01
