Time_ms,Microphone
13564,386
13585,347
13607,373
13629,380
13650,444
13672,502
13694,394
13715,400
13737,370
13759,346
13780,370
13802,322
13823,318
13845,524
13867,345
13888,365
13910,363
13932,361
13953,380
13975,537
13996,349
14018,493
14040,342
14061,408
14083,387
14105,319
14126,504
14148,368
14170,368
14191,329
14213,444
14234,345
14256,471
14278,530
14299,349
14321,461
14343,377
14364,339
14386,516
14408,383
14429,367
14451,353
14472,405
14494,346
14516,354
14537,375
14559,379
14581,382
14602,340
14624,357
14645,326
14667,375
14689,510
14710,341
14732,376
14754,364
14775,347
14797,438
14819,345
14840,379
14862,362
14883,353
14905,356
14927,520
14948,485
14970,330
14992,381
15013,376
15035,379
15057,335
15078,355
15100,387
15121,383
15143,372
15165,509
15186,372
15208,329
15230,469
15251,365
15273,363
15294,327
15316,364
15338,381
15359,363
15381,317
15403,338
15424,346
15446,430
